Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Warm All,0.00505,0.003437,1.007603763,0.997473417,1.017837,0.000345,0.00075,1.003040613,0.990148844,1.0161,0.000729,0.000337,1.01394737,1.001301967,1.026752,0.001375,0.003951,1.001651362,0.99238638,1.011003
Warm Female,0.006754,0.003835,1.010182492,0.998856754,1.021637,0.000483,0.000836,1.004259446,0.989882601,1.018845,0.000967,0.000376,1.018542822,1.004380326,1.032905,0.002841,0.004392,1.003415018,0.993103109,1.013834
Warm Male,0.002778,0.003819,1.004175694,0.992964009,1.015514,0.000157,0.000835,1.001382555,0.98706392,1.015909,0.000413,0.000375,1.007877868,0.993900677,1.022052,-0.000606,0.004412,0.999273064,0.9889572,1.009697
Cold All,-0.001476,0.005037,0.997788449,0.983121289,1.012674,0.000508,0.000717,1.004480407,0.992134679,1.01698,-0.002284,0.000803,0.957532132,0.929322252,0.986598,0.000493,0.003519,1.000591775,0.992344367,1.008908
Cold Female,-0.001553,0.005396,0.997673211,0.981970767,1.013627,0.000287,0.000768,1.002528792,0.9893364,1.015897,-0.001624,0.00086,0.969615188,0.9390539,1.001171,0.000345,0.003755,1.000414086,0.99161757,1.009289
Cold Male,-0.001351,0.005477,0.997975552,0.98203446,1.014175,0.000808,0.000779,1.007135739,0.993694174,1.020759,-0.003164,0.000872,0.941655295,0.911567823,0.972736,0.000703,0.003848,1.000843956,0.991826689,1.009943
Age 0-10 All,0.001602,0.009703,1.00240589,0.974214455,1.031413,-0.000143,0.001745,0.998742391,0.969130346,1.029259,0.000499,0.001077,1.009526087,0.969837759,1.050839,0.004179,0.009149,1.005027395,0.983631791,1.026888
Age 0-10 Female,-0.004069,0.014052,0.993915089,0.953690217,1.035837,-0.001,0.00251,0.991238607,0.949241077,1.035094,0,0.001567,1,0.943314936,1.060091,-0.001942,0.013096,0.997672313,0.967410667,1.028881
Age 0-10 Male,0.006195,0.012532,1.009335809,0.972824503,1.047217,0.000554,0.002267,1.004887103,0.966353069,1.044958,0.000909,0.001386,1.017421006,0.966239409,1.071314,0.009378,0.011929,1.01131716,0.983336982,1.040093
Age 11-60 All,-0.000016,0.00359,0.999976,0.989477157,1.010586,-0.000161,0.000635,0.998584203,0.987706905,1.009581,0.000161,0.000405,1.003063684,0.98804879,1.018307,-0.001605,0.003251,0.998075854,0.990473317,1.005737
Age 11-60 Female,0.002169,0.00466,1.003258798,0.989607479,1.017098,-0.000107,0.000823,0.999058843,0.98497728,1.013342,0.000629,0.000527,1.012022699,0.992354894,1.03208,-0.002026,0.004214,0.997571753,0.987733329,1.007508
Age 11-60 Male,-0.002401,0.004903,0.996404978,0.982145004,1.010872,-0.000214,0.000868,0.998118572,0.983286778,1.013174,-0.000354,0.000552,0.993296569,0.973086325,1.013927,-0.001128,0.004448,0.998647316,0.988254231,1.00915
Age 60+All,0.004231,0.005584,1.006366682,0.989980077,1.023025,0.000913,0.000974,1.008066762,0.99127315,1.025145,0.000051,0.000638,1.00096947,0.977467613,1.025036,0.001749,0.00491,1.002101004,0.990594986,1.013741
Age 60+ Female,0.004861,0.005876,1.007318148,0.990065734,1.024871,0.000779,0.001025,1.006878751,0.989234369,1.024838,0.000351,0.000671,1.006691287,0.981847734,1.032163,0.002754,0.00515,1.003310267,0.991230677,1.015537
Age 60+ Male,0.003303,0.006286,1.004966794,0.98656473,1.023712,0.001121,0.001095,1.009913618,0.991018814,1.029169,-0.000405,0.000718,0.992334531,0.966152761,1.019226,0.000233,0.005553,1.000279639,0.987300275,1.01343
All: LAG 5,0.001323,0.004144,1.00198647,0.989852972,1.014269,-0.00053,0.000732,0.99534686,0.98285907,1.007993,0.000849,0.000466,1.016261807,0.998777907,1.034052,-0.00322,0.003652,0.996143456,0.98762372,1.004737
Female,0.001665,0.004511,1.002500621,0.989292894,1.015885,-0.000544,0.000796,0.99522424,0.981653771,1.008982,0.000945,0.000508,1.01811716,0.999037543,1.037561,-0.002581,0.003967,0.996907591,0.98764932,1.006253
Male,0.000885,0.004556,1.001328382,0.988005376,1.014831,-0.000511,0.000805,0.995513295,0.981786468,1.009432,0.000724,0.000512,1.013851049,0.994703198,1.033367,-0.004062,0.004026,0.995137461,0.985758827,1.004605
Warm All,0.005984,0.003425,1.009016405,0.998907098,1.019228,-0.000447,0.000747,0.996074126,0.983322775,1.008991,0.001305,0.000336,1.025104952,1.012358098,1.038012,-0.002198,0.003858,0.997365875,0.988356698,1.006457
Warm Female,0.006858,0.003812,1.010340093,0.999080143,1.021727,-0.000262,0.00083,0.997697056,0.983515934,1.012083,0.001371,0.000375,1.02639124,1.012157307,1.040825,-0.002227,0.004293,0.997331168,0.987311649,1.007452
Warm Male,0.004856,0.003819,1.007310593,0.996063907,1.018684,-0.000688,0.000836,0.993963891,0.979734436,1.0084,0.001221,0.000374,1.02347019,1.009314351,1.037825,-0.002148,0.004302,0.997425719,0.987384349,1.007569
Cold All,-0.005768,0.005125,0.991385321,0.976559596,1.006436,-0.000498,0.000732,0.995627189,0.983135882,1.008277,-0.001127,0.000792,0.978814631,0.950366975,1.008114,-0.002872,0.003541,0.996559532,0.98829422,1.004894
Cold Female,-0.006182,0.00549,0.990769862,0.974906607,1.006891,-0.000628,0.000784,0.994488842,0.98113145,1.008028,-0.000925,0.000848,0.98257854,0.95203401,1.014103,-0.001868,0.003782,0.997760911,0.988924921,1.006676
Cold Male,-0.005248,0.005576,0.992158903,0.976026599,1.008558,-0.000328,0.000796,0.997117762,0.983521473,1.010902,-0.001401,0.000862,0.973732163,0.942970877,1.005497,-0.004201,0.003869,0.994971486,0.985958428,1.004067
Age 0-10 All,0.00102,0.00973,1.001531171,0.973287074,1.030595,-0.000518,0.001751,0.995451974,0.965837529,1.025974,0.000715,0.001079,1.013677695,0.973753624,1.055239,0.009698,0.008946,1.01170558,0.990640682,1.033218
Age 0-10 Female,-0.019407,0.014145,0.971309129,0.931744354,1.012554,-0.003313,0.002517,0.971266489,0.930002861,1.014361,-0.001334,0.00158,0.974972513,0.919260993,1.03406,-0.015096,0.013074,0.982047894,0.952309447,1.012715
Age 0-10 Male,0.017551,0.012525,1.026676104,0.989557901,1.065187,0.001833,0.002276,1.016261197,0.97713931,1.056949,0.00234,0.001383,1.045463157,0.992981823,1.100718,0.029822,0.011469,1.03643444,1.008850246,1.064773
Age 11-60 All,-0.001028,0.003607,0.998459188,0.987926892,1.009104,-0.000703,0.000641,0.993832696,0.982905431,1.004881,0.000446,0.000405,1.008510006,0.993413586,1.023836,-0.004608,0.003233,0.99448566,0.986952254,1.002077
Age 11-60 Female,0.000422,0.004676,1.0006332,0.98697118,1.014484,-0.000805,0.00083,0.992941032,0.978827512,1.007258,0.000895,0.000525,1.017150408,0.997457238,1.037232,-0.002077,0.00419,0.997510703,0.987728635,1.00739
Age 11-60 Male,-0.00269,0.004926,0.99597313,0.981652954,1.010502,-0.000594,0.000876,0.994786438,0.979868943,1.009931,-0.000058,0.000552,0.998898607,0.978574381,1.019645,-0.007472,0.004418,0.991073678,0.980828618,1.001426
Age 60+All,0.002846,0.005624,1.004278125,0.987809355,1.021021,-0.000398,0.000989,0.996503726,0.979649257,1.013648,0.00109,0.000634,1.02092594,0.997104041,1.045317,-0.003058,0.004899,0.996337125,0.984922769,1.007884
Age 60+ Female,0.003525,0.005907,1.005301503,0.987993579,1.022913,-0.000246,0.001039,0.997837541,0.980114897,1.015881,0.001094,0.000666,1.021003534,0.995992213,1.046643,-0.002021,0.005138,0.997577738,0.985594984,1.009706
Age 60+ Male,0.001834,0.006351,1.002754787,0.984205128,1.021654,-0.000627,0.001116,0.994497594,0.975537802,1.013826,0.001087,0.000716,1.020867749,0.994007189,1.048454,-0.004607,0.005544,0.994486853,0.981603433,1.007539
All: LAG 6,-0.007647,0.004079,0.988595035,0.97681035,1.000522,-0.001599,0.00072,0.986027337,0.973858016,0.998349,-0.000206,0.000465,0.99609365,0.978993183,1.013493,-0.011948,0.00359,0.985764694,0.977476254,0.994123
Female,-0.008026,0.004441,0.988033179,0.975216735,1.001018,-0.001575,0.000784,0.986235608,0.972989068,0.999662,-0.000329,0.000506,0.993768497,0.975217808,1.012672,-0.011137,0.003895,0.986724507,0.977726364,0.995805
Male,-0.007112,0.004485,0.989388701,0.976428356,1.002521,-0.001628,0.000791,0.985775735,0.972417959,0.999317,-0.000038,0.00051,0.999278261,0.980478658,1.018438,-0.013023,0.003967,0.984493877,0.975350892,0.993723
Warm All,-0.005302,0.003369,0.992078541,0.982300647,1.001954,-0.001738,0.000726,0.984821965,0.972566867,0.997231,-0.000068,0.000337,0.998708834,0.986253478,1.011321,-0.010286,0.00374,0.987732665,0.979082197,0.99646
Warm Female,-0.00669,0.00375,0.990015183,0.979160213,1.00099,-0.001771,0.000806,0.984536015,0.970943803,0.998319,-0.000314,0.000376,0.994051761,0.980229805,1.008069,-0.010253,0.004146,0.98777178,0.978186441,0.997451
Warm Male,-0.003382,0.003759,0.994939846,0.984004843,1.005996,-0.001684,0.000811,0.985290064,0.971603647,0.999169,0.000263,0.000374,1.005009506,0.991109001,1.019105,-0.010287,0.004198,0.98773148,0.978026908,0.997532
Cold All,-0.010428,0.00503,0.984479701,0.970028138,0.999147,-0.00133,0.000724,0.988364225,0.976098718,1.000784,-0.000847,0.000776,0.9840358,0.956005856,1.012888,-0.011645,0.003524,0.986123183,0.977983532,0.994331
Cold Female,-0.008683,0.005395,0.987059952,0.971527407,1.002841,-0.001174,0.000777,0.989721984,0.976546514,1.003075,-0.000517,0.000829,0.990225088,0.960121961,1.021272,-0.010109,0.003763,0.987942482,0.979237202,0.996725
Cold Male,-0.012719,0.005465,0.981102343,0.965464834,0.996993,-0.001531,0.000785,0.986617552,0.973349094,1.000067,-0.001295,0.000847,0.975695236,0.945399887,1.006961,-0.013684,0.003851,0.983713286,0.974843482,0.992664
Age 0-10 All,0.003788,0.00969,1.005698173,0.977451505,1.034761,0.001108,0.001741,1.00979809,0.979925855,1.040581,-0.000173,0.001077,0.996718396,0.957533588,1.037507,0.003009,0.008899,1.003617327,0.982829475,1.024845
Age 0-10 Female,-0.005266,0.013991,0.992132115,0.952150146,1.033793,0.000207,0.002492,1.00182326,0.95967517,1.045822,-0.001442,0.001566,0.972973921,0.917855012,1.031403,-0.014131,0.012898,0.983185764,0.953807609,1.013469
Age 0-10 Male,0.011316,0.01256,1.017118877,0.980245332,1.055379,0.001901,0.002273,1.01686951,0.977774797,1.057527,0.000836,0.001388,1.016010821,0.964828301,1.069908,0.017364,0.011497,1.021055402,0.993815062,1.049042
Age 11-60 All,-0.007994,0.003566,0.988080606,0.977775642,0.998494,-0.001695,0.000633,0.985194692,0.974496858,0.99601,-0.000205,0.000403,0.996112576,0.981274816,1.011175,-0.010413,0.003176,0.987582146,0.98023244,0.994987
Age 11-60 Female,-0.005042,0.004633,0.992465528,0.979038785,1.006076,-0.001193,0.000822,0.989556516,0.975625714,1.003686,-0.000006,0.000524,0.999886006,0.98056361,1.019589,-0.006422,0.004116,0.992323218,0.982763054,1.001976
Age 11-60 Male,-0.011256,0.004867,0.983257736,0.969288502,0.997428,-0.002256,0.000865,0.980342969,0.96582529,0.995079,-0.00042,0.000549,0.992051756,0.971975423,1.012543,-0.014881,0.004349,0.982301295,0.972304698,0.992401
Age 60+All,-0.008009,0.00552,0.988058374,0.972152786,1.004224,-0.001689,0.00097,0.985246712,0.968900108,1.001869,-0.00019,0.000633,0.996396508,0.973183211,1.020164,-0.013411,0.004819,0.984035604,0.97294523,0.995252
Age 60+ Female,-0.009345,0.005801,0.986080288,0.969405347,1.003042,-0.001807,0.001021,0.984224163,0.967043492,1.00171,-0.000406,0.000664,0.992315677,0.968079216,1.017159,-0.012938,0.00505,0.984594301,0.972968861,0.996359
Age 60+ Male,-0.005994,0.00623,0.991049298,0.973062271,1.009369,-0.001517,0.001091,0.986739111,0.968344692,1.005483,0.000141,0.000715,1.002682592,0.976336868,1.029739,-0.014135,0.005466,0.983181045,0.97062214,0.995902
All: LAG 7,-0.000593,0.00403,0.999110895,0.987343081,1.011019,-0.000602,0.000708,0.994716408,0.982643211,1.006938,0.000504,0.000466,1.009621997,0.992252329,1.027296,-0.005954,0.00357,0.992880663,0.984578705,1.001253
Female,-0.000415,0.00439,0.999377694,0.986562007,1.01236,-0.000542,0.000771,0.995241756,0.982094436,1.008565,0.000486,0.000508,1.009276765,0.990362818,1.028552,-0.006817,0.003883,0.991852968,0.982835797,1.000953
Male,-0.000816,0.004423,0.998776749,0.985873114,1.011849,-0.000681,0.000778,0.994025121,0.980775451,1.007454,0.000531,0.00051,1.010140066,0.991136118,1.029508,-0.004781,0.003928,0.994279226,0.985135724,1.003508
Warm All,0.001869,0.003341,1.002807433,0.993005536,1.012706,-0.000536,0.00071,0.995294307,0.98318018,1.007558,0.000656,0.000338,1.012541999,0.999876888,1.025368,-0.003985,0.003676,0.995229416,0.986661801,1.003871
Warm Female,0.002519,0.003727,1.003785648,0.992846827,1.014845,-0.000043,0.000791,0.999621672,0.986076276,1.013353,0.000504,0.000379,1.009621997,0.995472321,1.023973,-0.00148,0.004085,0.998225576,0.988680632,1.007863
Warm Male,0.001014,0.003714,1.001522157,0.990645865,1.012518,-0.001198,0.000792,0.989512976,0.976087723,1.003123,0.000857,0.000375,1.016416291,1.002320689,1.03071,-0.007384,0.004107,0.991178341,0.981649986,1.000799
Cold All,-0.003899,0.004908,0.994168569,0.979926196,1.008618,-0.000571,0.000711,0.994987803,0.982860454,1.007265,-0.000085,0.000761,0.998386303,0.970489554,1.027085,-0.006368,0.003524,0.992387523,0.984196164,1.000647
Cold Female,-0.004331,0.005257,0.993524557,0.978287113,1.008999,-0.000803,0.000762,0.992958508,0.979993465,1.006095,0.000378,0.000815,1.007207852,0.977097731,1.038246,-0.009579,0.003772,0.988571013,0.979839453,0.99738
Cold Male,-0.003322,0.005335,0.995029395,0.979544217,1.010759,-0.000262,0.000773,0.997697056,0.984483339,1.011088,-0.000708,0.000829,0.986638074,0.956643993,1.017573,-0.002065,0.003834,0.997525068,0.988570254,1.006561
Age 0-10 All,0.008696,0.009739,1.013129444,0.984532214,1.042557,0.001739,0.001746,1.015420894,0.985297347,1.046465,0.000359,0.001077,1.006844316,0.967261419,1.048047,0.016379,0.008664,1.019849227,0.999277333,1.040845
Age 0-10 Female,0.011817,0.014025,1.017883529,0.976766161,1.060732,0.001183,0.002491,1.010464777,0.967969822,1.054825,0.001604,0.001563,1.030945147,0.97265083,1.092733,0.002274,0.012586,1.002732527,0.973484407,1.032859
Age 0-10 Male,0.006165,0.012662,1.00929039,0.972409001,1.047571,0.002223,0.002287,1.019754998,0.980312603,1.060784,-0.000635,0.001392,0.98800749,0.938095915,1.040575,0.027848,0.011186,1.03398224,1.007133451,1.061547
Age 11-60 All,-0.003396,0.003546,0.994918952,0.984600563,1.005345,-0.000858,0.000627,0.992478033,0.981802711,1.003269,0.000059,0.000403,1.001121629,0.986209256,1.016259,-0.007719,0.003166,0.990779968,0.983429593,0.998185
Age 11-60 Female,0.001003,0.004604,1.001505632,0.988040826,1.015154,-0.000185,0.000813,0.998373324,0.984471211,1.012472,0.000435,0.000524,1.008299249,0.988814271,1.028168,-0.007529,0.004122,0.991005891,0.981444568,1.00066
Age 11-60 Male,-0.00833,0.004841,0.987582738,0.97362648,1.001739,-0.00162,0.000857,0.985845136,0.971380002,1.000526,-0.000358,0.00055,0.993221081,0.973084846,1.013774,-0.007962,0.004314,0.990491098,0.980491867,1.000592
Age 60+All,0.00038,0.005421,1.000570162,0.984749741,1.016645,-0.0006,0.000949,0.994733915,0.978584292,1.01115,0.000772,0.000633,1.014776103,0.991134611,1.038982,-0.006346,0.004782,0.992413722,0.981314319,1.003639
Age 60+ Female,-0.001503,0.005707,0.997748039,0.981146905,1.01463,-0.000771,0.001,0.993238165,0.976253688,1.010518,0.000475,0.000667,1.009065848,0.984310306,1.034444,-0.006918,0.005017,0.991732763,0.980099106,1.003505
Age 60+ Male,0.003235,0.006099,1.004864292,0.987006593,1.023045,-0.000343,0.001067,0.996986151,0.978805806,1.015504,0.001222,0.000712,1.023489636,0.996708549,1.05099,-0.005457,0.005409,0.993472994,0.980914119,1.006193
All: LAG 8,0.004244,0.004088,1.006386306,0.994363227,1.018555,0.00042,0.000725,1.003702839,0.991229884,1.016333,0.000614,0.000467,1.011734313,0.994291277,1.029483,-0.008704,0.003571,0.989609558,0.981332642,0.997956
Female,0.006502,0.004453,1.009800716,0.996666748,1.023108,0.000707,0.000789,1.006240994,0.992640145,1.020028,0.000871,0.00051,1.016686693,0.997559583,1.036181,-0.00664,0.003871,0.99206366,0.983072319,1.001137
Male,0.001235,0.004487,1.001854217,0.988724767,1.015158,0.000036,0.000796,1.00031685,0.98667694,1.014145,0.000274,0.000511,1.005219575,0.986271468,1.024532,-0.01152,0.003947,0.986271113,0.977157586,0.99547
Warm All,0.009013,0.003436,1.013611302,1.003423507,1.023903,0.001526,0.000742,1.013519371,1.000630983,1.026574,0.000864,0.000342,1.016551483,1.003686699,1.029581,-0.005413,0.003747,0.993525451,0.984808036,1.00232
Warm Female,0.012404,0.003829,1.01878017,1.007375808,1.030314,0.002253,0.000825,1.020024248,1.005612491,1.034643,0.001109,0.000382,1.021294561,1.006868803,1.035927,-0.001359,0.004152,0.998370529,0.988668388,1.008168
Warm Male,0.004492,0.003823,1.006760751,0.995508497,1.01814,0.000547,0.000828,1.004825204,0.990576934,1.019278,0.000541,0.000379,1.01033201,0.996172384,1.024693,-0.01092,0.004199,0.986981484,0.977281982,0.996777
Cold All,-0.002758,0.004874,0.995871546,0.981702902,1.010245,-0.000256,0.000716,0.997749736,0.98550373,1.010148,-0.000492,0.000751,0.990695557,0.963372394,1.018794,-0.010801,0.00347,0.987122435,0.979098881,0.995212
Cold Female,-0.002262,0.005222,0.99661275,0.981428928,1.012031,-0.000304,0.000768,0.997328375,0.984204416,1.010627,-0.000141,0.000803,0.997324585,0.967942378,1.027599,-0.010401,0.003699,0.987596367,0.979041499,0.996226
Cold Male,-0.003482,0.005294,0.994790616,0.979427208,1.010395,-0.000204,0.000778,0.99820641,0.984901006,1.011692,-0.000961,0.000817,0.981906686,0.95248199,1.01224,-0.011371,0.003796,0.986447474,0.977679481,0.995294
Age 0-10 All,-0.002491,0.00982,0.996270472,0.967918587,1.025453,-0.000322,0.001762,0.997170411,0.967321298,1.027941,-0.000255,0.001081,0.995166718,0.95590051,1.036046,-0.013577,0.008883,0.983839603,0.963497664,1.004611
Age 0-10 Female,0.001885,0.014161,1.002831501,0.961937461,1.045464,0.000483,0.002518,1.004259446,0.961577548,1.048836,-0.000028,0.00157,0.999468141,0.9427079,1.059646,-0.009785,0.012841,0.988326668,0.958923448,1.018631
Age 0-10 Male,-0.00594,0.012755,0.991129576,0.954650762,1.029002,-0.00097,0.002307,0.991500328,0.952822034,1.031749,-0.000437,0.001396,0.991731375,0.941491424,1.044652,-0.016413,0.011521,0.980497091,0.954284922,1.007429
Age 11-60 All,0.002874,0.003573,1.004320306,0.993825521,1.014926,0.00013,0.000636,1.001144655,0.990222387,1.012187,0.000564,0.000402,1.010773622,0.995754557,1.026019,-0.004612,0.003162,0.994480887,0.987112342,1.001904
Age 11-60 Female,0.005102,0.004645,1.007682359,0.994014684,1.021538,-0.000106,0.000827,0.999067635,0.984917994,1.013421,0.00133,0.000522,1.025591993,1.005847752,1.045724,-0.003566,0.004105,0.995729943,0.986162471,1.00539
Age 11-60 Male,0.000408,0.004883,1.000612187,0.986349998,1.015081,0.000395,0.00087,1.003482048,0.988536453,1.018654,-0.000283,0.000548,0.99463743,0.974545062,1.015144,-0.005776,0.004329,0.993092765,0.983032588,1.003256
Age 60+All,0.005361,0.005517,1.00807392,0.991854873,1.024558,0.000606,0.000975,1.005347045,0.988581689,1.022397,0.000704,0.000637,1.013465859,0.989707455,1.037795,-0.010473,0.004781,0.987511042,0.976468769,0.998678
Age 60+ Female,0.007389,0.005803,1.01114515,0.994040509,1.028544,0.001082,0.001026,1.009567075,0.991858475,1.027592,0.000706,0.000671,1.013504371,0.988492682,1.039149,-0.007838,0.005,0.990638494,0.979056819,1.002357
Age 60+ Male,0.002292,0.006212,1.003443917,0.985284073,1.021938,-0.000112,0.001096,0.999014886,0.980307081,1.01808,0.000701,0.000717,1.013408093,0.986707062,1.040832,-0.014576,0.005433,0.982660883,0.970183921,0.995298
All: LAG 9,0.000589,0.004135,1.00088389,0.988789907,1.013126,-0.00004,0.00073,0.999648062,0.987140361,1.012314,0.000191,0.00047,1.003635593,0.986221998,1.021357,-0.012231,0.003526,0.985429985,0.977291458,0.993636
Female,0.004699,0.004507,1.007073399,0.993817113,1.020507,0.000735,0.000795,1.006488963,0.992782016,1.020385,0.000388,0.000514,1.00739924,0.988299628,1.026868,-0.009253,0.003822,0.988957817,0.980107574,0.997888
Male,-0.004868,0.004536,0.992724595,0.979573663,1.006052,-0.001076,0.000803,0.990575888,0.976950841,1.004391,-0.000066,0.000514,0.998746786,0.979811219,1.018048,-0.016292,0.003897,0.98063947,0.971692246,0.989669
Warm All,0.005341,0.003509,1.008043678,0.997697694,1.018497,0.001761,0.000762,1.015617498,1.002356596,1.029054,0.000069,0.000344,1.00131186,0.988566307,1.014222,-0.007331,0.003794,0.991241382,0.9824354,1.000126
Warm Female,0.00855,0.003921,1.012907593,1.001298102,1.024652,0.002257,0.000849,1.020060154,1.005231686,1.035107,0.000392,0.000385,1.007475805,0.993134278,1.022024,-0.003535,0.004219,0.995766985,0.985934765,1.005697
Warm Male,0.0011,0.003892,1.001651362,0.99025531,1.013179,0.001099,0.000848,1.009718117,0.995057152,1.024595,-0.000356,0.00038,0.993258824,0.979302006,1.007415,-0.01245,0.004235,0.985171048,0.975406746,0.995033
Cold All,-0.005988,0.004887,0.991058218,0.976920717,1.0054,-0.001094,0.000718,0.990418993,0.978229216,1.002761,0.000368,0.000762,1.007016501,0.978842155,1.036002,-0.014801,0.003378,0.9823956,0.974621337,0.990232
Cold Female,-0.000188,0.005225,0.99971804,0.984478224,1.015194,-0.00009,0.000768,0.999208314,0.986059616,1.012532,0.000191,0.000817,1.003635593,0.97355975,1.034641,-0.012366,0.003597,0.985270358,0.97696999,0.993641
Cold Male,-0.013761,0.005326,0.979570078,0.964351003,0.995029,-0.002439,0.000782,0.978765495,0.965652601,0.992056,0.000609,0.000828,1.011638203,0.98092064,1.043318,-0.018145,0.003707,0.978461342,0.969967354,0.98703
Age 0-10 All,-0.011468,0.009762,0.98294511,0.955135293,1.011565,-0.001753,0.001766,0.984691977,0.955150492,1.015147,-0.000978,0.001071,0.981589581,0.943210271,1.021531,-0.014263,0.008837,0.98303004,0.962809001,1.003676
Age 0-10 Female,-0.015173,0.014115,0.977497544,0.937763401,1.018915,-0.002165,0.002536,0.981128342,0.939137923,1.024996,-0.001425,0.001556,0.973288242,0.91849351,1.031352,-0.015612,0.012814,0.981439998,0.952302133,1.011469
Age 0-10 Male,-0.00824,0.012642,0.987716071,0.951679006,1.025118,-0.001372,0.0023,0.987998993,0.949571926,1.027981,-0.000606,0.001382,0.988552032,0.938962553,1.04076,-0.013091,0.011422,0.984413546,0.958319793,1.011218
Age 11-60 All,0.007114,0.003593,1.010728138,1.000107586,1.021461,0.001169,0.000638,1.010340295,0.999283233,1.02152,0.000535,0.000404,1.010216839,0.995131928,1.02553,-0.004601,0.003134,0.994494014,0.987190383,1.001852
Age 11-60 Female,0.01317,0.004675,1.019951421,1.006028599,1.034067,0.00178,0.000829,1.015787324,1.001366341,1.030416,0.001357,0.000526,1.026118257,1.006213987,1.046416,-0.002164,0.004062,0.997406569,0.987922897,1.006981
Age 11-60 Male,0.000386,0.0049,1.000579168,0.986268154,1.015098,0.000483,0.000872,1.004259446,0.989268146,1.019478,-0.000372,0.00055,0.99295692,0.97282604,1.013504,-0.007392,0.004293,0.991168826,0.981211216,1.001227
Age 60+All,-0.002174,0.005605,0.996744311,0.980453852,1.013305,-0.000583,0.000986,0.994882738,0.978106296,1.011947,0.000084,0.000643,1.001597274,0.977898576,1.02587,-0.01585,0.004712,0.981159739,0.970345948,0.992094
Age 60+ Female,0.001636,0.005892,1.002457014,0.98524151,1.019973,0.000369,0.001036,1.003252478,0.98548465,1.021341,0.000017,0.000677,1.000323052,0.975418685,1.025863,-0.012008,0.004931,0.985693721,0.974327965,0.997192
Age 60+ Male,-0.007931,0.006318,0.988173984,0.969988154,1.006701,-0.002025,0.001111,0.982337837,0.963692973,1.001343,0.000189,0.000723,1.003597455,0.976936602,1.030986,-0.021805,0.00535,0.974173363,0.961991946,0.986509
All: LAG 10,-0.001983,0.004162,0.997029919,0.98490432,1.009305,-0.000863,0.00073,0.992434365,0.980016922,1.005009,0.000437,0.000471,1.008337566,0.99080549,1.02618,-0.011896,0.003524,0.985826208,0.977689007,0.994031
Female,0.000991,0.00454,1.001487605,0.988208966,1.014945,-0.000402,0.000796,0.99646865,0.982881212,1.010244,0.000678,0.000515,1.01296533,0.993723182,1.03258,-0.010549,0.003829,0.987420986,0.978568384,0.996354
Male,-0.005924,0.004561,0.991153364,0.977951364,1.004534,-0.001476,0.000801,0.98709519,0.973551603,1.000827,0.000119,0.000515,1.002263558,0.983224699,1.021671,-0.013717,0.003885,0.983674332,0.974726929,0.992704
Warm All,0.004496,0.003545,1.006766792,0.996328457,1.017314,0.001135,0.000763,1.010038047,0.996832802,1.023418,0.000226,0.000345,1.004303232,0.99148268,1.01729,-0.005791,0.003798,0.99307489,0.984243359,1.001986
Warm Female,0.008004,0.003957,1.012078361,1.000372489,1.023921,0.001616,0.00085,1.014322397,0.999560097,1.029303,0.000602,0.000385,1.011503664,0.997104799,1.02611,-0.004286,0.004229,0.994870004,0.985023473,1.004815
Warm Male,-0.000154,0.003935,0.999769027,0.988269446,1.011402,0.000491,0.00085,1.004330148,0.989713274,1.019163,-0.000271,0.000382,0.994864233,0.980811803,1.009118,-0.00782,0.004232,0.990659892,0.980848109,1.00057
Cold All,-0.011322,0.004912,0.983160398,0.969064331,0.997462,-0.002102,0.000717,0.981672431,0.969607027,0.993888,0.000859,0.000762,1.016454915,0.988016501,1.045712,-0.015232,0.003372,0.981887637,0.97413114,0.989706
Cold Female,-0.008545,0.00527,0.987264294,0.972085709,1.00268,-0.001591,0.000769,0.986096755,0.97310381,0.999263,0.000682,0.000818,1.013042319,0.982647991,1.044377,-0.014235,0.0036,0.98306307,0.974774419,0.991422
Cold Male,-0.014995,0.005335,0.97775857,0.962542171,0.993216,-0.002778,0.000778,0.975849993,0.962842585,0.989033,0.001092,0.000827,1.020964736,0.990000847,1.052897,-0.016598,0.003689,0.980279445,0.971810815,0.988822
Age 0-10 All,0.001856,0.009812,1.002787879,0.974273436,1.032137,-0.001228,0.001761,0.989251779,0.959656253,1.01976,0.001623,0.001084,1.031317385,0.990514118,1.073802,-0.005851,0.008748,0.993003391,0.972780809,1.013646
Age 0-10 Female,-0.004287,0.014235,0.993590131,0.952865613,1.036055,-0.003463,0.002546,0.969985263,0.928311617,1.01353,0.002341,0.001571,1.045483021,0.986072853,1.108473,-0.009707,0.012634,0.98841918,0.95948023,1.018231
Age 0-10 Male,0.007237,0.012661,1.010914635,0.973976756,1.049253,0.000679,0.00228,1.005993087,0.967199748,1.046342,0.001067,0.001401,1.020479893,0.968603205,1.075135,-0.002776,0.011328,0.996674342,0.970470129,1.023586
